thomas,Томас,883
knight,рыцарь,195
delphine,дельфин,169
sword,меч,145
cart,тележка,131
those,те,105
didn,не сделал,101
these,эти,96
matthieu,Матье,95
pope,Папа Римский,92
felt,чувствовал себя,87
devil,дьявол,86
toward,к,84
robert,Роберт,80
feet,ноги,78
comte,граф,77
armor,броня,73
fell,упал,72
things,вещи,60
plague,чума,59
spear,копье,58
cardinal,кардинал,57
avignon,Авиньон,55
legs,ноги,53
mule,мул,53
others,другие,51
seigneur,сеньор,51
teeth,зубы,50
angels,ангелы,47
grind,молоть,47
whore,шлюха,46
christ,Христос,46
squire,оруженосец,46
saint,святой,44
closer,ближе,44
angel,ангел,43
english,английский,41
jacquot,Жако,40
women,женщины,39
french,французский,39
beneath,под,38
barn,сарай,38
ones,те,38
paris,Париж,38
wasn,разве,38
days,дни,36
cheek,щека,36
yell,кричать,36
raft,плот,36
godefroy,Годфруа,35
guillaume,Гийом,34
wicked,злой,32
couldn,мог бы,32
candle,свеча,32
obald,облысший,31
shit,дерьмо,30
wouldn,бы,30
years,годы,29
crown,корона,29
fuck,ебать,29
feast,праздник,29
spin,вращаться,29
herald,вестник,29
belly,живот,28
sweat,пот,28
darkness,темнота,28
courtyard,двор,28
jehan,Жеан,28
auxerre,Осер,28
clement,милосердие,28
children,дети,27
swing,качать,27
stink,вонять,27
latin,латинский,27
vreux,вре,27
younger,моложе,27
papa,папа,26
scar,шрам,26
doesn,не делает,26
arrow,стрелка,26
leap,прыгнуть,25
beard,борода,25
gray,серый,25
color,цвет,25
older,старше,25
annette,Аннет,24
straw,солома,23
knees,колени,23
sack,мешок,23
clothe,одевать,23
sting,жало,23
oarsman,гребец,23
gaze,взгляд,22
hanicotte,Ханикотт,22
arrows,стрелки,21
chin,подбородок,21
virgin,девственник,21
witch,ведьма,21
damn,проклятие,21
givras,живрас,21
jerk,придурок,21
neighbor,сосед,20
piss,ссать,20
normandy,Нормандия,20
woods,леса,20
wipe,вытирать,20
bleed,истекать кровью,20
stain,пятно,20
picardy,Пикардия,20
fling,бросать,20
honor,честь,20
slap,шлепок,20
woodcarver,резчик по дереву,20
stag,олень,20
glance,взглянуть мельком,19
girls,девушки,19
gently,нежно,19
yank,дернуть,19
harder,Сильнее,19
ruin,разорение,19
lips,губы,19
stew,тушить,19
norman,Норман,18
gesture,жест,18
handsome,красивый,18
bark,лаять,18
barrel,бочка,18
gasp,задыхаться,18
whip,хлыст,18
arch,арка,18
shudder,содрогаться,18
monk,монах,18
rutger,Рутгер,18
bloody,кровавый,17
hammer,молоток,17
france,Франция,17
grunt,ворчать,17
grin,ухмылка,17
fetch,принести,17
blanket,одеяло,17
martin,Мартин,17
holiness,святость,17
grip,схватить,17
cage,клетка,17
streets,улицы,17
rusty,ржавый,16
flee,бежать,16
anymore,больше,16
horn,рог,16
windows,окна,16
clutch,схватить,16
months,месяцы,16
bore,бурить,16
helmet,шлем,16
thumb,большой палец,16
rein,повод,16
friar,монах,16
gown,платье,15
haven,убежище,15
barely,едва,15
bolt,болт,15
friends,друзья,15
cough,кашель,15
hours,часы,15
swell,зыбь,15
farther,дальше,15
goblet,кубок,15
bang,хлопнуть,15
golden,золотой,15
blade,лезвие,15
limp,хромать,15
betray,предавать,14
donkey,осел,14
crawl,ползти,14
grave,могила,14
hood,капюшон,14
swallow,глотать,14
boar,кабан,14
bind,связывать,14
christian,христианин,14
curl,завиток,14
blink,моргать,14
shaft,вал,14
spar,лонжерон,14
lance,копье,14
stories,истории,14
glow,светиться,14
lucifer,Люцифер,13
lick,лизать,13
longer,дольше,13
weren,не было,13
honey,мед,13
punch,ударить кулаком,13
motion,движение,13
limbs,конечности,13
hips,бедра,13
faster,Быстрее,13
lash,плетка,13
bugger,педераст,13
bare,голый,13
blond,блондинка,13
backward,назад,13
beast,зверь,13
roar,рев,13
mace,булава,13
shiver,дрожать,13
shutter,затвор,13
penitents,кающиеся,13
cardinals,кардиналы,13
penguin,пингвин,13
greater,больший,12
souls,души,12
michael,Майкл,12
rotten,сгнивший,12
farmers,фермеры,12
choke,душить,12
foul,грязный,12
beside,рядом,12
spat,плюнул,12
smaller,меньше,12
stall,ларек,12
deer,олень,12
sour,кислый,12
muddy,мутный,12
brow,бровь,12
merchant,торговец,12
surcoat,сюрко,12
sneeze,чихать,12
thoughts,мысли,12
chanson,шансон,12
aside,в сторону,12
hearth,очаг,12
saddle,седло,12
stairs,лестница,12
seller,продавец,12
larger,больше,11
adam,Адам,11
insult,оскорблять,11
beam,луч,11
brigands,разбойники,11
thieve,вор,11
shield,щит,11
growl,рычать,11
jesus,Иисус,11
hadn,имел,11
goddamned,проклятый,11
comb,гребень,11
goddamn,черт возьми,11
helm,шлем,11
dwarf,карлик,11
whimper,хныканье,11
brothers,братья,11
peek,заглянуть,11
naked,голый,11
monster,монстр,11
awake,бодрствующий,11
crouch,приседать,11
cock,петух,11
stumble,спотыкаться,11
nude,обнаженная,11
haired,волосатый,11
bishop,епископ,11
stir,помешивать,11
tourney,турнир,11
chamber,камера,11
strip,полоска,11
chapel,часовня,11
wink,подмигивание,11
pant,брюки,11
archers,лучники,11
yards,ярды,11
somehow,как-то,11
bull,бык,11
tien,Тянь,11
sergent,сержант,11
bench,лавка,11
jerusalem,Иерусалим,11
ladder,лестница,11
italian,итальянский,11
christopher,Кристофер,10
buehlman,Бюльман,10
sake,ради,10
hunger,голод,10
ears,уши,10
shore,берег,10
scythe,коса,10
sickness,болезнь,10
poke,тыкать,10
aren,арен,10
haul,вытаскивать,10
nearby,рядом,10
skull,череп,10
tire,шина,10
tempt,искушать,10
fist,кулак,10
corpse,труп,10
towns,города,10
sheathe,обшить,10
drip,капать,10
goat,козел,10
quarrel,ссориться,10
hare,заяц,10
kneel,встать на колени,10
corpses,трупы,10
abbey,аббатство,10
weep,плакать,10
widow,вдова,10
rust,ржавчина,10
amuse,развлекать,10
beaune,Бон,10
drown,тонуть,10
sway,качаться,10
bastard,сволочь,10
hook,крюк,10
rear,задний,10
shove,засунуть,10
fever,высокая температура,10
palm,ладонь,10
viol,виолончель,10
sire,сир,10
armorer,оружейник,10
flesh,плоть,10
duck,утка,10
navarre,Наварра,10
convent,монастырь,10
michel,Мишель,10
provence,Прованс,10
marguerite,Маргарита,10
withdraw,отзывать,9
clasp,застежка,9
spanish,испанский,9
strangers,незнакомцы,9
stack,куча,9
monks,монахи,9
ridiculous,нелепый,9
ripple,пульсация,9
humor,юмор,9
goodness,доброта,9
boys,мальчики,9
jews,евреи,9
starve,голодать,9
calf,теленок,9
crow,ворона,9
priests,священники,9
pestilence,чума,9
snore,храпеть,9
mask,маска,9
prayers,молитвы,9
bucket,ведро,9
preux,преукс,9
hiss,шипение,9
slither,скользить,9
stronger,сильнее,9
doors,двери,9
peer,вглядеться,9
vomit,рвота,9
dare,осмелиться,9
stab,нанести удар,9
twist,крутить,9
wrestle,бороться,9
twitch,дергаться,9
stroke,гладить,9
embrace,объятие,9
rochelle,Рошель,9
rattle,греметь,9
ease,простота,9
robe,халат,9
magnificent,великолепный,9
german,немецкий,9
instant,мгновенный,9
pear,груша,9
chuckle,смеяться,9
guests,гости,9
crusade,крестовый поход,9
emma,Эмма,9
rinaldo,Ринальдо,9
vineyards,виноградники,9
pontiff,понтифик,9
villeneuve,Вильнёв,9
tristan,Тристан,9
newly,недавно,8
gabriel,Габриэль,8
shouldn,должен,8
peasant,крестьянин,8
atop,на вершине,8
whistle,свист,8
higher,выше,8
earthly,земной,8
verge,грань,8
crossbow,арбалет,8
delicate,нежный,8
louder,громче,8
lavender,лаванда,8
moan,стон,8
stem,корень,8
harvest,урожай,8
heap,куча,8
groin,пах,8
brigand,разбойник,8
visible,видимый,8
horrid,ужасный,8
alehouse,пивная,8
startle,испугать,8
oath,клятва,8
spice,специя,8
billhook,крючок,8
ways,пути,8
thrash,бить,8
knives,ножи,8
gouge,выдолбить,8
underwater,под водой,8
nearer,ближе,8
summon,вызывать,8
numb,онемевший,8
lungs,легкие,8
tumble,падать,8
apron,фартук,8
stun,оглушить,8
sigh,вздох,8
shin,голень,8
perch,окунь,8
england,Англия,8
spur,стимулировать,8
toss,бросать,8
farmhouse,фермерский дом,8
warmth,тепло,8
cathedral,собор,8
buildings,здания,8
illuminate,освещать,8
sheath,оболочка,8
workshop,мастерская,8
andr,Андре,8
arpentel,арпентель,8
gloves,перчатки,8
lute,лютня,8
bert,Берт,8
brotherhood,братство,8
tentacles,щупальца,8
vines,лозы,8
cyriac,кириак,8
tinel,тинель,8
chauliac,шолиак,8
hail,град,7
darker,темнее,7
mighty,могучий,7
blacken,очернить,7
weeks,недели,7
damp,влажный,7
carve,вырезать,7
spit,плевать,7
droop,свисать,7
coarse,грубый,7
minutes,минуты,7
hoist,подъемник,7
mary,Мэри,7
shovel,лопата,7
comet,комета,7
ivory,слоновая кость,7
supper,ужин,7
animals,животные,7
besides,кроме,7
mock,насмехаться,7
toll,потери,7
breeze,ветер,7
unsheathe,обнажить,7
bless,благословить,7
sleeve,рукав,7
merchants,торговцы,7
betrayal,предательство,7
cunting,пизда,7
chase,гнаться,7
silently,молча,7
furrow,борозда,7
forehead,лоб,7
statues,статуи,7
lantern,фонарь,7
pinch,ущипнуть,7
eels,угри,7
coil,катушка,7
denis,Денис,7
eyebrows,брови,7
cunt,пизда,7
steward,стюард,7
abomination,мерзость,7
stomp,топать,7
whisker,бакенбарды,7
trail,тащить,7
madly,безумно,7
hooves,копыта,7
dull,тупой,7
scratch,царапать,7
faithful,верный,7
dawn,рассвет,7
suck,сосать,7
hauberk,кольчуга,7
lurch,крениться,7
flutter,порхать,7
anges,анги,7
elbow,локоть,7
echo,эхо,7
brick,кирпич,7
arab,араб,7
simon,Саймон,7
barentin,барентин,7
pommel,навершие,7
shrug,пожать плечами,7
roast,жарить,7
kings,короли,7
steam,пар,7
steer,управлять,7
scent,запах,7
beasts,звери,7
infant,младенец,7
flock,стадо,7
butcher,мясник,7
thorns,шипы,7
bewilder,сбивать с толку,7
companion,компаньон,7
hint,намекать,7
valois,Валуа,7
tile,плитка,7
surgeon,хирург,7
mont,Монт,7
carpenter,плотник,7
relic,реликвия,7
dangle,мотаться,7
seal,тюлень,7
scepter,скипетр,7
fours,четверки,7
plank,доска,7
wive,жена,7
ignorant,невежественный,7
painfully,болезненно,7
wrinkle,морщинка,7
stump,пень,7
limb,конечность,7
peter,Питер,7
grapes,виноград,7
eminence,возвышение,7
aaqskzjrgabaqeasabiaad,aaqskzjrgabaqeasabiaad,7
wbdaaggbgcgbqghbwcjcqgkdbqndasldbksew,wbdaaggbgcgbqghbwcjcqgkdbqndasldbksew,7
uhrof,Уроф,7
ahbwgjc,ahbwgjc,7
nicisixwckdcpldaxndq,nicisixwckdcpldaxndq,7
ptgypc,птгипк,7
zndl,ЗНДЛ,7
gaiaqeaat,Гайакаат,7
splash,всплеск,6
wheat,пшеница,6
barley,ячмень,6
swarm,рой,6
pewter,олово,6
chew,жевать,6
rape,изнасилование,6
nuns,монахини,6
thighs,бедра,6
clench,сжимать,6
polish,полировать,6
horribly,ужасно,6
luminous,светящийся,6
tangle,запутывать,6
rabbit,кролик,6
tilt,наклон,6
snap,щелчок,6
fistful,горсть,6
wrist,запястье,6
creep,слизняк,6
affection,привязанность,6
brawl,драка,6
armpit,подмышка,6
cities,города,6
lunge,выпад,6
faint,слабый,6
wildflowers,полевые цветы,6
panic,паника,6
confession,признание,6
sunlight,солнечный свет,6
notch,выемка,6
scourge,бич,6
cord,шнур,6
oily,маслянистый,6
tournament,турнир,6
pole,столб,6
chop,нарезать,6
forth,вперед,6
squeal,визжать,6
scrap,металлолом,6
nauseate,тошнить,6
thirst,жажда,6
worthy,достойный,6
exhale,выдохнуть,6
miles,миль,6
heal,лечить,6
blanche,Бланш,6
peasants,крестьяне,6
weapons,оружие,6
weave,ткать,6
slurp,хлебать,6
glory,слава,6
frenchman,француз,6
hurdy,шарманный,6
gurdy,лира,6
patch,пластырь,6
cedar,кедр,6
throne,трон,6
garlic,чеснок,6
torch,факел,6
flicker,мерцать,6
troop,отряд,6
doorway,дверной проем,6
spill,разливать,6
whinny,ржал,6
blaze,полыхать,6
pont,мост,6
disturb,беспокоить,6
pouch,мешочек,6
stoop,сутулиться,6
tread,ступать,6
tightly,плотно,6
banner,баннер,6
hunch,догадка,6
gascon,гасконец,6
pork,свинина,6
hilt,рукоять,6
spearhead,острие,6
pierre,Пьер,6
upside,перевернутый,6
reeve,Рив,6
sadness,грусть,6
dice,кости,6
daylight,дневной свет,6
exhaust,выхлоп,6
nemours,немуры,6
drift,дрейфовать,6
richard,Ричард,6
etienne,Этьен,6
vault,сейф,6
oarsmen,гребцы,6
favor,услуга,6
squeeze,сжимать,6
trace,след,6
routiers,маршрутчики,6
breastplate,нагрудник,6
isnard,Иснар,6
luquin,Лукин,6
murderous,убийственный,5
wrath,гнев,5
loyal,лояльный,5
greatest,величайший,5
seize,захватывать,5
favorite,любимый,5
spoil,портиться,5
weed,сорняк,5
limestone,известняк,5
greasy,жирный,5
parsnip,пастернак,5
linger,задерживаться,5
manor,поместье,5
roads,дороги,5
wander,бродить,5
tremble,дрожать,5
woolen,шерстяной,5
twinkle,мерцать,5
dump,свалка,5
squint,щуриться,5
grasp,понять,5
dart,дротик,5
francis,Фрэнсис,5
sputter,распылять,5
franciscan,францисканец,5
punctuate,расставить акценты,5
altar,алтарь,5
swan,лебедь,5
travelers,путешественники,5
crack,трескаться,5
giggle,хихикать,5
lump,кусок,5
viciously,злобно,5
reddish,красноватый,5
juniper,можжевельник,5
muck,грязь,5
cleave,раскалывать,5
masculine,мужской род,5
slop,помои,5
pardon,прощение,5
spatter,брызги,5
overlook,игнорировать,5
despair,отчаяние,5
revenge,месть,5
gambeson,гамбезон,5
thigh,бедро,5
deepest,самый глубокий,5
prop,опора,5
quillons,квиллоны,5
stout,толстый,5
alike,одинаково,5
disappoint,разочаровывать,5
litter,мусор,5
seneschal,сенешаль,5
skinny,тощий,5
latch,защелка,5
softly,мягко,5
nest,гнездо,5
submerge,погружаться,5
clamber,карабкаться,5
flick,щелкнуть,5
thunder,гром,5
pierce,пронзить,5
knuckle,сустав,5
hose,шланг,5
rites,обряды,5
grit,стойкость,5
sebastian,Себастьян,5
miracles,чудеса,5
christians,христиане,5
orchard,фруктовый сад,5
grace,милость,5
chill,холод,5
granite,гранит,5
midday,полдень,5
pilgrimage,паломничество,5
bastards,ублюдки,5
hearts,сердца,5
awkwardly,неловко,5
workers,рабочие,5
miracle,чудо,5
twig,ветка,5
provoke,провоцировать,5
trunk,ствол,5
distant,далекий,5
plump,пухлый,5
musicians,музыканты,5
ginger,имбирь,5
sinful,греховный,5
accent,акцент,5
meum,меум,5
mildly,мягко говоря,5
closest,ближайший,5
awaken,пробудиться,5
exquisite,изысканный,5
filth,грязь,5
slur,оскорбление,5
gutter,желоб,5
shriek,визжать,5
reel,катушка,5
crab,краб,5
sideways,вбок,5
pause,пауза,5
daughters,дочери,5
fellows,ребята,5
occupy,занимать,5
clop,цокать,5
freely,свободно,5
guilt,вина,5
kindness,доброта,5
excommunicate,отлучать от церкви,5
curious,любопытный,5
blasphemy,богохульство,5
sodomite,содомит,5
halfway,наполовину,5
butt,задница,5
directions,направления,5
groan,стон,5
stitch,стежка,5
fetard,неприятный запах,5
spaniard,испанец,5
rumble,гул,5
sellers,продавцы,5
bounce,подпрыгивать,5
clay,глина,5
roman,римский,5
agitate,волновать,5
shed,сбрасывать,5
flute,флейта,5
shuffle,перетасовать,5
smolder,тлеть,5
alley,переулок,5
knot,узел,5
clip,клип,5
cornemuse,Cornemuse,5
deceive,обманывать,5
rivers,реки,5
sons,сыновья,5
villagers,жители деревни,5
bertier,Бертье,5
moonlight,лунный свет,5
handful,горстка,5
loft,чердак,5
horizon,горизонт,5
crush,раздавить,5
center,центр,5
turnips,репа,5
lazarus,Лазарь,5
iesu,иесу,5
burgundy,Бургундия,5
auxerrois,Осерруа,5
forgiveness,прощение,5
yvette,Иветт,5
acolytes,помощники,5
dash,бросаться,5
mountains,горы,5
cabin,каюта,5
loyalty,верность,5
vineyard,виноградник,5
broom,метла,5
jibreel,Джибрил,5
parchment,пергамент,5
ronne,Ронне,5
cubicular,кубический,5
servants,слуги,5
braziers,жаровни,5
sorgues,сорг,5
sournois,сурнуа,5
fresco,фреска,5
hifg,хифг,5
orphan,сирота,4
innocence,невиновность,4
nobility,дворянство,4
kingdoms,королевства,4
wither,увядать,4
pride,гордость,4
kingdom,королевство,4
fists,кулаки,4
rouse,будить,4
worm,червь,4
acorns,желуди,4
bitch,сука,4
swiftly,быстро,4
crucify,распять,4
bellow,рев,4
trap,ловушка,4
bloat,раздуваться,4
cooler,круче,4
judgment,суждение,4
chaos,хаос,4
facedown,лицом вниз,4
sleepy,сонный,4
killer,убийца,4
squash,давить,4
sever,разъединить,4
smash,разгромить,4
greek,греческий,4
unto,к,4
wedge,клин,4
aquinas,Аквинский,4
tits,сиськи,4
sooner,раньше,4
ambush,засада,4
earshot,слышимость,4
hoarse,хриплый,4
thatch,соломенная крыша,4
pater,отец,4
noster,ностер,4
pluck,срывать,4
churchyard,погост,4
monastery,монастырь,4
deflect,отклонять,4
forage,корм,4
burst,лопаться,4
urgently,срочно,4
cistercian,цистерцианец,4
killers,убийцы,4
spare,запасной,4
linen,шерсть,4
oaths,клятвы,4
crosier,посох,4
agonize,мучиться,4
modest,скромный,4
buckle,пряжка,4
cleric,священнослужитель,4
retinue,свита,4
mill,мельница,4
fellowship,общение,4
pallet,поддон,4
cask,бочка,4
fond,любящий,4
wafer,вафля,4
belch,отрыжка,4
ankles,лодыжки,4
latter,последний,4
saffron,шафран,4
smear,мазать,4
hedge,изгородь,4
prick,уколоть,4
visitation,посещение,4
pilings,сваи,4
openmouthed,с открытым ртом,4
quiver,колчан,4
snuff,нюхательный табак,4
hurl,швырять,4
tiltyard,верфь,4
wrench,гаечный ключ,4
readied,готово,4
hack,взломать,4
recoil,откат,4
slash,косая черта,4
temples,храмы,4
misery,невзгоды,4
unclean,нечистый,4
labor,труд,4
dizzy,испытывающий головокружение,4
mutter,бормотать,4
shrine,святыня,4
stockings,чулки,4
surge,всплеск,4
scatter,разбрасывать,4
inhale,вдыхать,4
corrupt,коррумпированный,4
barefoot,босиком,4
pitcher,кувшин,4
parishioners,прихожане,4
reluctantly,неохотно,4
treasure,сокровище,4
brass,латунь,4
plume,шлейф,4
livery,ливрея,4
merry,веселый,4
forbid,запретить,4
wary,осторожный,4
earlier,ранее,4
tapestries,гобелены,4
jest,шутка,4
exotic,экзотика,4
peacock,павлин,4
scoot,убегать,4
heartbeat,сердцебиение,4
erupt,извергаться,4
backhand,удар слева,4
puddle,лужа,4
hush,тише,4
hastily,поспешно,4
perfume,духи,4
miserably,несчастно,4
mistress,любовница,4
watery,водянистый,4
fabric,ткань,4
deadly,смертоносный,4
scamper,бегать,4
trot,рысь,4
topple,опрокидывать,4
coward,трус,4
writhe,корчиться,4
taller,выше,4
crumble,рушиться,4
darken,затемнить,4
baal,баал,4
zebuth,зебут,4
torture,пытка,4
christmas,Рождество,4
covet,жаждать,4
likewise,так же,4
lodgings,жилье,4
paths,пути,4
stale,несвежий,4
await,ждать,4
debris,обломки,4
lamb,ягненок,4
deniers,отрицатели,4
mold,форма,4
cleaver,тесак,4
useless,бесполезный,4
ribbon,лента,4
robin,Робин,4
oblige,обязывать,4
wince,вздрагивать,4
youthful,молодой,4
squat,приседать,4
heresy,ересь,4
displeasure,недовольство,4
redden,краснеть,4
confound,сбивать с толку,4
phillip,Филипп,4
nostrils,ноздри,4
couch,диван,4
fletching,оперение,4
terrify,пугать,4
englishman,англичанин,4
legged,Ногая,4
palfrey,Палфри,4
canter,галоп,4
amiens,Амьен,4
spectacle,зрелище,4
dive,нырять,4
bricks,кирпичи,4
miserable,убогий,4
stopper,пробка,4
howl,вой,4
intent,намерение,4
benevolence,доброжелательность,4
pillory,позорный столб,4
distract,отвлекать,4
profound,глубокий,4
heavier,тяжелее,4
incline,наклонять,4
hitch,заминка,4
lately,недавно,4
terror,террор,4
rasp,скрежетать,4
kitten,котенок,4
wreck,крушение,4
strand,прядь,4
blackness,чернота,4
ghastly,ужасный,4
greenish,зеленоватый,4
sicken,болеть,4
paul,Пол,4
farewell,прощание,4
soak,впитывать,4
gravely,серьезно,4
clap,хлопать в ладоши,4
sharply,резко,4
wildly,дико,4
outrage,возмущение,4
cotehardie,Котарди,4
blush,краснеть,4
displease,недовольство,4
counsel,адвокат,4
thicker,толще,4
bully,терроризировать,4
duties,обязанности,4
slender,стройный,4
roughly,грубо,4
breeches,бриджи,4
cloths,ткани,4
horseshoe,подкова,4
precisely,именно так,4
sponge,губка,4
gleam,светиться,4
yonne,Йонна,4
dimple,ямочка,4
taper,сужаться,4
madness,безумие,4
disbelief,неверие,4
spout,носик,4
pulse,пульс,4
thrust,толкать,4
obscure,затемнять,4
monsters,монстры,4
famine,голод,4
pirate,пират,4
satchel,ранец,4
cluster,кластер,4
barge,баржа,4
glare,блики,4
carolus,Каролус,4
slippers,тапочки,4
falchion,фальшион,4
dagger,кинжал,4
twine,шпагат,4
oars,весла,4
compose,сочинять,4
superior,начальство,4
desperately,отчаянно,4
navarrese,наваррский,4
eduardo,Эдуардо,4
kitchens,кухни,4
canopy,навес,4
pest,вредитель,4
vincent,Винсент,4
physician,врач,4
jewish,еврейский,4
teauneuf,чайнеф,4
papal,папский,4
misericord,кинжал,4
elysium,Элизиум,4
albrecht,Альбрехт,4
recognition,признание,4
thee,ты,4
copyright,авторское право,4
pearson,Пирсон,4
graceful,изящный,3
shepherd,пасти,3
confront,противостоять,3
restore,восстановить,3
intrigue,интрига,3
york,Йорк,3
livestock,домашний скот,3
banners,баннеры,3
throats,глотки,3
uriel,Уриэль,3
rack,стойка,3
bray,реветь,3
smarter,умнее,3
haunches,корточки,3
biggest,самый большой,3
longish,длинный,3
casually,случайно,3
rictus,риктус,3
lighter,легче,3
temper,характер,3
probe,зонд,3
harden,затвердевать,3
breaths,дыхание,3
wield,владеть,3
rooster,петух,3
consciousness,сознание,3
lighten,облегчить,3
junk,хлам,3
quail,перепелка,3
caesar,Цезарь,3
wisdom,мудрость,3
heave,поднимать,3
burden,груз,3
geezer,чувак,3
amaze,удивлять,3
callus,мозоль,3
snatch,вырвать,3
smallest,самый маленький,3
muster,сбор,3
amber,янтарь,3
renounce,отказаться,3
chirp,чирикать,3
insides,внутренности,3
brat,паршивец,3
loot,грабить,3
horseman,всадник,3
battlements,зубцы,3
bigger,больше,3
fallow,пар,3
tenth,десятый,3
yoke,ярмо,3
walnuts,грецкие орехи,3
raoul,Рауль,3
players,игроки,3
pock,оспина,3
knit,вязать,3
india,Индия,3
comets,кометы,3
safely,безопасно,3
brutal,жестокий,3
crude,сырой,3
crest,гребень,3
pleasantly,приятно,3
townville,Таунвилл,3
berry,ягода,3
wattle,плетень,3
cellar,подвал,3
buttery,маслянистый,3
suppress,подавлять,3
mound,насыпь,3
herbs,травы,3
maiden,дева,3
syllable,слог,3
bernard,Бернар,3
clairvaux,Клерво,3
vein,вена,3
sunrise,восход,3
salute,приветствие,3
fishermen,рыбаки,3
sprint,спринт,3
transfix,перефиксировать,3
buck,доллар,3
flail,цеп,3
shred,кромсать,3
fade,тускнеть,3
mute,немой,3
confess,признаваться,3
garment,одежда,3
moisten,увлажнять,3
murk,мрак,3
poorly,плохо,3
filthy,грязный,3
embarrass,смущать,3
chasuble,риза,3
censer,курильница,3
brigandage,разбой,3
horsemen,всадники,3
bits,биты,3
recruit,нанимать,3
pilgrims,паломники,3
sanson,сансон,3
sniff,нюхать,3
idiot,идиот,3
halfheartedly,без энтузиазма,3
sickly,болезненный,3
grope,нащупывать,3
grumble,ворчать,3
maria,Мария,3
excitedly,взволнованно,3
